pose,pose_x,pose_y,label
0,3.946582205,2.0446651,0
0,2.593839791,2.062018669,0
0,-2.977237846,8.135779203,0
1,-12.40711064,3.687996361,1
1,-13.63537674,5.418548956,1
1,-12.85811727,5.895295643,1
0,-1.459486323,5.039004266,0
0,8.500862849,14.61509623,1
0,-4.008743589,8.993548115,0
0,0.222210214,8.588755093,0
0,5.127770556,3.397064917,0
0,-3.03139387,7.499180215,0
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-19.02012171,0.96215508,1
1,-19.98664187,1.601353455,1
1,-19.33647231,2.286326765,1
1,-18.36906396,2.462237901,1
0,6.3711344,7.468683534,0
0,11.1125739,9.303659467,0
0,5.273666098,4.456560425,0
2,15.76453437,-11.96879675,1
2,15.50274591,-14.4704363,1
2,15.18834553,-13.50875741,1
2,14.4699353,-13.23745065,1
2,15.64360737,-14.52725259,1
2,15.4231063,-13.09120202,1
0,1.306408259,4.819757754,0
0,-3.079115726,3.392184644,0
0,3.139473566,8.07451089,0
0,1.107586434,7.979363569,0
0,3.275392842,8.973694191,0
0,1.3137497,7.852639601,0
0,0.261841674,6.529567913,0
0,8.006643118,-2.771897749,0
0,5.134298391,6.459660927,0
0,10.143313,8.619038184,0
0,1.410694178,9.163565277,0
0,1.031804221,7.546605355,0
0,0.521972674,7.207459176,0
0,-0.785352425,8.387132533,0
0,8.152858168,-3.267403205,0
2,11.22039351,-11.02899144,1
0,0.394301682,4.552495691,0
0,-3.017661846,7.689653955,0
0,-0.021994933,8.990942601,0
0,0.833401743,8.613193668,0
0,-2.680649045,9.29411686,0
0,-1.525669082,6.027869464,0
0,0.693511151,7.70672595,0
0,4.088553669,3.609069963,0
0,-2.818442151,1.699246514,0
0,1.347674237,11.88394373,0
0,-3.872253602,4.532453934,0
0,0.650483466,9.285316002,0
0,-3.125385811,8.038578644,0
0,10.33757802,-1.270547042,0
0,-0.213565293,9.62766141,0
0,0.324119279,4.20086797,0
0,-1.245098865,1.447293112,0
0,1.254823793,4.67646684,0
0,4.521503515,3.412267509,0
0,0.492507563,9.518545926,0
0,-2.015871301,7.993260363,0
0,8.32930802,6.496022323,0
0,1.813575592,8.204049493,0
0,1.572321064,2.228502616,0
0,2.39760043,10.30053636,0
0,-2.884487986,8.078622044,0
0,1.0923493,3.49284501,0
0,-4.024216044,5.592764633,0
0,3.905488546,3.656005107,0
0,7.22833619,10.35180601,0
0,6.96562222,-2.434607772,0
0,-1.993952789,8.245933644,0
0,8.666305219,6.09881474,0
0,7.74837992,-3.385254071,0
0,1.430458934,9.6089547,0
0,0.68744124,6.109512477,0
0,-0.892885525,6.710013691,0
0,-0.776433474,5.574891952,0
0,-1.106535852,4.751392141,0
0,-2.236169851,9.202292618,0
0,1.771477607,6.288531292,0
0,2.356887024,5.625185375,0
0,-3.949461779,5.644007137,0
0,3.903764444,6.283520565,0
0,2.509004534,7.729132548,0
0,4.278689322,2.375330301,0
0,0.762182803,5.639984044,0
0,1.292496963,9.519784946,0
0,-3.943150017,8.16470125,0
0,5.633772041,-0.245641377,0
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
0,2.81413134,8.84656625,0
0,1.749500125,8.081290751,0
0,0.679569811,4.313735956,0
0,1.686977958,7.170088708,0
0,1.159776489,4.955783057,0
0,3.114569791,9.747567738,0
0,4.387882655,4.160535317,0
0,5.490994185,4.069261598,0
0,-4.735784601,7.383079063,0
0,1.954050763,7.867427996,0
0,4.706155816,3.750185345,0
0,2.122061135,4.031320304,0
0,0.280871366,9.618664114,0
1,-15.0,10.0,1
1,-15.0,10.0,1
0,-3.941008446,8.062448769,0
0,3.351402597,4.996110338,0
0,4.145899137,3.204921717,0
0,-2.370915714,6.071858703,0
0,2.656650563,7.584212844,0
0,1.003105038,-4.805586223,0
0,-3.022495699,7.640752646,0
0,0.820824833,-2.29005514,0
0,3.29033619,3.125168097,0
0,6.098609737,11.34031971,0
0,3.745975769,3.548801867,0
0,1.223726872,4.834504792,0
0,1.464420431,3.930655424,0
0,-0.91360626,5.335215151,0
0,-3.831265697,7.746665882,0
0,5.199134534,3.928411103,0
0,4.669051379,3.855191348,0
0,-2.378134768,6.304217246,0
0,6.501461433,1.386538913,0
0,4.174646483,5.01892761,0
0,3.575587345,5.180919418,0
0,5.208989408,3.822976375,0
0,3.272320365,3.600160378,0
0,5.037760218,3.381692006,0
0,5.265134096,3.597781671,0
0,-0.223623544,3.984093738,0
0,-2.236762526,8.058240982,0
0,2.303655498,8.47000064,0
0,-0.143249842,6.161680604,0
0,1.672998237,4.98957747,0
0,5.104972964,9.041090895,0
0,4.412498035,9.456508647,0
1,-10.02103897,4.782738472,1
0,4.363150631,3.118461987,0
0,-2.656598913,5.378539607,0
0,-4.886270293,0.569228795,0
0,2.273471769,8.849245834,0
0,3.760489819,4.914616275,0
1,-15.0,10.0,1
1,-15.0,10.0,1
0,-1.832869708,6.033951387,0
0,4.060492739,3.069709508,0
0,-6.84303278,6.961090546,0
0,1.981810605,4.391454186,0
0,4.381242151,4.438317147,0
0,4.50598362,3.736698416,0
0,3.925747206,3.525667462,0
0,4.558072057,3.562357112,0
2,11.95122041,-19.09935914,1
2,8.08267992,-16.00884776,1
2,8.143234034,-14.67737768,1
2,7.133849633,-12.21479988,1
0,1.309043586,-3.151208095,0
2,11.92590654,-16.3215159,1
0,3.583046865,3.187561496,0
0,5.228192157,8.912590338,0
0,0.55919656,5.342512852,0
0,3.964537398,4.365703865,0
0,5.494120212,6.76300561,0
0,4.089361172,7.395960253,0
0,4.74740585,4.218762511,0
0,-6.002672539,1.717843941,0
0,-0.467893652,5.864620992,0
0,-0.90339961,4.325851484,0
0,-6.286914307,-6.622016979,0
0,-9.319747793,6.897058002,0
0,3.214990497,5.279464217,0
0,5.840826545,8.978316498,0
0,4.127572335,3.811407096,0
0,3.202440532,12.72475015,0
0,-2.571632052,7.508351226,0
0,5.26547474,7.147138903,0
0,3.423819117,7.496961203,0
0,0.527414849,2.953413116,0
0,-2.99997569,6.620904442,0
0,3.266548942,10.98784595,0
0,4.7886571,3.211521638,0
0,3.342531756,-1.213945354,0
0,0.380737186,-1.711442689,0
0,1.214836028,6.662034822,0
0,-2.349170128,5.883845832,0
0,-3.36456875,-6.541307487,0
0,2.217027852,3.116777256,0
0,4.907990997,6.403408958,0
0,-0.921031824,6.31574399,0
0,-2.526150915,7.363234688,0
0,7.302486697,3.700437722,0
0,-0.645900733,6.633852341,0
0,-2.609001598,-6.498902543,0
0,4.397053015,7.750158054,0
0,0.876255402,3.881265631,0
0,4.595990759,3.693661746,0
0,4.183909415,3.387260372,0
0,5.237647919,4.386315464,0
0,0.834249085,7.715500448,0
0,-2.003366111,8.994574854,0
0,10.49188101,1.901794775,0
0,3.285113784,8.791648679,0
0,5.002633447,4.106351261,0
0,-3.355647892,5.615342283,0
0,-2.744263903,5.860638982,0
0,4.519187178,4.122369733,0
0,5.367975786,3.84712092,0
0,-1.165875218,6.125193323,0
0,0.861011099,-2.478208798,0
0,0.230639747,3.514682468,0
0,-3.86940688,-6.378228528,0
0,0.496777603,8.626917804,0
0,-0.420847213,8.78473352,0
0,-2.023942574,6.633127362,0
0,-2.686409283,-6.310132277,0
0,0.323649973,9.083620485,0
0,3.929725692,11.76710769,0
0,5.006269987,10.40517943,0
0,-3.085934221,6.865438989,0
1,-15.0,10.0,1
3,4.772831517,15.15914602,1
0,3.068190587,7.678660043,0
0,-0.685832143,-6.23617965,0
0,0.394581898,-2.800364326,0
0,2.82889349,4.187373614,0
0,2.990052111,10.4694074,0
0,0.535128736,4.965471806,0
0,1.148755021,4.994193011,0
0,4.739752902,13.70295965,1
0,-0.727074281,4.541380224,0
0,-1.428881693,-6.186177037,0
0,0.273121894,4.470972418,0
0,0.872299108,5.344316035,0
0,4.0463653,2.712415715,0
0,-0.489312725,6.689082983,0
0,1.409282253,-2.935715444,0
0,8.102989917,14.71493529,1
0,-1.665040837,-6.130012022,0
0,0.684474158,7.237016616,0
0,4.695543722,7.980629504,0
0,-0.795469424,-6.0935697,0
0,7.20311838,13.19948689,1
0,-1.00557029,8.151027408,0
0,-4.817625041,0.819237983,0
0,4.875062049,3.636225708,0
0,-2.137639545,10.10532414,0
0,0.794276366,9.581865426,0
0,1.524501383,9.621145037,0
0,-1.472224561,7.369337113,0
0,9.200494529,13.07871255,1
0,2.872911308,3.394601947,0
0,3.40424023,8.159245227,0
0,-2.160693182,7.199985543,0
0,-3.840891046,-6.030357465,0
0,-0.299238572,-6.020041058,0
0,4.959005695,11.13295512,0
0,3.834158453,7.979603616,0
0,5.922462888,10.89011874,0
0,6.965594702,1.285629958,0
0,-1.908651374,6.818834288,0
0,0.51446839,7.217057254,0
0,5.228637462,3.699933345,0
0,-1.504100202,6.963642371,0
0,-5.22571797,6.718532575,0
0,4.005366707,3.53877911,0
0,-1.538059342,10.25036099,0
0,4.130301712,8.441355058,0
0,4.462607181,4.05564176,0
0,2.554506248,3.899705137,0
0,0.630780397,8.737016499,0
0,2.94900103,7.320784897,0
0,2.752964835,5.30068892,0
0,-2.424724289,6.732013177,0
0,1.439891148,7.673809609,0
0,8.16275072,8.480500907,0
0,12.50047727,10.0257291,0
0,2.156969888,4.634108857,0
0,0.537926572,-1.875897336,0
0,1.941639776,3.860734969,0
0,4.178747237,3.698682581,0
0,3.998095308,3.04540307,0
0,1.958731898,10.65016833,0
0,5.610760777,4.4378005,0
0,15.96278844,9.865341168,0
0,4.162023976,3.889786224,0
0,4.337190793,12.79552819,0
0,1.53127066,-3.561735604,0
0,-1.387695127,6.639039595,0
0,7.847487373,-4.760896511,0
2,7.02675837,-11.49564873,1
1,-15.0,10.0,1
0,0.615289828,5.376656774,0
2,9.491370598,-12.46245258,1
2,10.03768118,-10.56222949,1
0,7.007362425,8.075364829,0
0,4.997207604,3.650173603,0
0,3.302214692,3.945075013,0
0,1.155395399,9.03746183,0
0,-2.171326529,-5.632766351,0
0,3.963283531,12.0111856,0
1,-11.98985977,-0.21696115,1
1,-15.0,10.0,1
0,-1.193532311,5.406519365,0
0,0.289848204,7.649943605,0
0,4.58146141,-0.662262528,0
0,-2.602145491,8.386861459,0
0,4.110881208,12.94804568,0
1,-15.0,10.0,1
0,5.450806445,6.766033722,0
0,-6.771805277,-5.501140808,0
0,11.08114986,3.452206747,0
0,-2.919933114,6.379027091,0
1,-15.0,10.0,1
0,7.37867223,13.9678594,1
0,5.309966287,1.647937055,0
0,-4.410597835,6.663825383,0
0,3.073067663,9.312423907,0
0,5.284846508,3.278459717,0
0,-3.769161996,6.976948906,0
0,8.058347493,14.33678015,1
0,4.334768819,13.41917417,1
0,16.81433083,10.15582846,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
0,9.709346663,14.29041629,1
0,-0.402470217,8.433621186,0
0,5.91907718,1.982193462,0
0,-2.573448276,7.830811843,0
0,-4.013721131,8.306124771,0
0,5.130968595,12.29937989,0
0,3.284664673,7.269272041,0
0,5.907127897,11.21528641,0
0,7.726881834,13.42861439,1
0,5.759055823,12.44941669,0
0,6.415196231,10.49985975,0
0,2.167118113,9.251894215,0
0,-1.801511282,10.43927255,0
0,7.604370695,14.83623614,1
0,4.249648143,9.033318008,0
0,6.50854094,12.85445661,0
1,-15.0,10.0,1
0,-0.522369876,7.321062075,0
0,4.704298877,6.182224809,0
0,5.133866901,-1.070582999,0
0,-2.673427914,1.081834641,0
0,2.18539554,8.084174169,0
0,11.5251353,4.919557648,0
0,1.013141404,7.797298361,0
0,4.542790363,9.695355466,0
0,4.329724008,8.733266043,0
0,10.06295685,-6.556005692,0
0,4.447256264,3.606218061,0
0,1.709771315,7.342179076,0
0,4.521466826,7.480111627,0
0,4.939646853,3.698211249,0
0,2.703336623,8.455828735,0
0,0.892895788,7.953637349,0
0,-3.831680919,6.328767758,0
0,-2.789474885,-5.231770062,0
0,4.50513455,7.512872784,0
0,3.752750591,7.658573402,0
0,4.294642273,7.23779735,0
0,4.886420058,7.483162051,0
0,3.383009774,8.7098406,0
0,1.987090756,8.462710538,0
0,-3.09437362,6.837704324,0
0,0.501857348,7.573339335,0
0,4.910026999,0.252771873,0
0,5.852296937,8.011973178,0
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
0,-3.511949345,-5.084944866,0
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
0,1.709810157,7.663038171,0
0,-8.849345174,-5.059461221,1
0,-9.648281749,2.607207478,0
0,1.626457002,11.98996059,0
0,0.189678805,7.037289406,0
0,0.199936181,7.185986618,0
0,-6.212972132,7.299155206,0
0,1.961484826,8.864788546,0
0,5.964882096,2.946360428,0
0,15.4481762,11.4746372,0
0,2.186511606,7.329411527,0
0,-1.909003178,6.328882135,0
0,-1.493566244,10.12220153,0
0,1.856239033,10.06999105,0
0,-7.715914416,1.207360262,0
0,2.033925236,9.044705589,0
0,4.272560843,7.88501639,0
0,-2.516992529,7.412245154,0
0,-1.180678071,7.470260744,0
0,4.523229632,9.891887092,0
0,4.681709089,7.597702373,0
0,-3.691334372,12.19219513,0
0,3.537372862,0.65779016,0
0,6.525582912,-1.929717127,0
2,8.726603222,-16.22622463,1
2,11.11793998,-14.86538767,1
2,11.7078733,-15.60912907,1
2,9.095057595,-12.20102384,1
0,4.622935055,7.061121099,0
0,0.671517227,7.793089833,0
0,9.833104549,1.549808937,0
0,6.603502052,7.849704139,0
0,1.86951358,7.507635477,0
0,-0.361163647,1.372520477,0
0,-4.59708489,3.95171726,0
0,6.40340164,4.933083295,0
0,-0.707995981,7.206232269,0
0,0.252000056,2.231812704,0
0,3.722432859,4.11581321,0
0,4.089254096,9.454095757,0
0,2.971013652,14.13997481,1
0,3.56779028,7.60272976,0
0,-1.912608899,6.715048313,0
0,4.146645716,7.028319077,0
0,9.362224536,10.74172333,0
0,0.826423258,7.771089602,0
0,0.752400456,3.116712044,0
0,-7.023912978,3.929718119,0
0,0.418551203,12.60700858,0
0,3.873930105,7.609943266,0
0,4.208376142,11.61803528,0
0,3.743099373,8.268287737,0
0,2.694937809,8.890667229,0
0,-2.420616891,9.669824548,0
0,-6.084192166,1.503816441,0
0,2.788718785,3.878961099,0
3,13.11298039,16.63337861,1
0,-1.565213954,7.021613409,0
0,8.134058893,-5.161310642,0
0,0.404410226,10.24138978,0
0,0.847445054,11.39032779,0
0,6.29329833,4.978985504,0
0,8.455925244,-4.308564487,0
0,4.042822476,12.78206865,0
0,-2.066163279,9.623726551,0
0,-1.989560309,8.519081195,0
0,3.154708058,8.334708126,0
0,-0.620594742,7.604635363,0
0,0.861666749,13.08960285,1
0,0.75206709,12.87023413,0
0,3.144382232,7.609228985,0
0,5.276489577,4.096600486,0
0,-2.296428589,6.814649725,0
0,5.138832674,7.220733717,0
0,3.63624079,8.220005949,0
0,2.115803741,8.725121771,0
0,8.380220776,7.131751815,0
0,-2.4070661,9.711545682,0
0,-0.999460602,9.168230091,0
0,1.178757764,6.885182652,0
0,5.198957617,13.129924,1
0,-1.720694471,-4.528206141,0
0,6.426257659,13.12324413,1
0,0.425503311,9.935877985,0
0,-9.987390813,7.252990518,0
0,-0.296440235,13.02245021,1
0,7.287486882,12.83010403,0
0,5.79601647,10.71514892,0
0,1.009228982,10.87168709,0
0,0.995033204,7.765889445,0
0,-3.224340038,9.997932646,0
0,-5.931079854,6.971487686,0
0,-0.947697846,7.444636007,0
0,0.634285807,7.274480151,0
0,5.175810082,7.810052193,0
0,8.311078846,7.455381112,0
0,5.941127016,4.326844347,0
0,3.390441316,6.634561836,0
0,2.535411066,2.114396349,0
0,-2.107469689,10.17502574,0
0,0.364099338,0.858270786,0
0,1.333056001,1.374238476,0
0,-0.58955465,8.741281245,0
0,-1.901359335,9.413237927,0
0,-1.606419992,7.52515836,0
0,9.667303872,-5.056346964,0
0,8.325437972,7.902803524,0
0,3.757221017,7.647492044,0
0,2.412810605,1.42151654,0
0,7.778010596,8.290557383,0
0,2.474314108,10.6594377,0
0,6.834892605,14.60441053,1
0,7.152659725,-0.241918486,0
0,6.294043497,14.13762722,1
0,-1.89570623,10.77942933,0
0,9.80618874,3.732320158,0
0,-3.580561333,10.57564238,0
0,8.27569214,6.557226732,0
0,9.321256985,6.629431591,0
0,5.164466675,9.181058803,0
0,0.225532045,6.863369162,0
0,13.34922544,14.92625409,1
3,10.72462434,16.33112772,1
0,11.67117051,-5.765622976,0
0,-0.920812608,6.807272995,0
0,10.37858176,1.901155366,0
0,1.683453444,9.683321147,0
2,2.952846678,-11.45469683,1
2,1.005906936,-10.09670784,1
0,-1.954190959,7.021170803,0
0,9.697578539,14.51870575,1
0,8.815499656,6.245513513,0
0,-1.047685357,10.89172214,0
0,15.8086772,14.3094903,1
0,-1.218399073,6.52952997,0
0,-0.274801028,10.56371648,0
0,-7.118594722,8.618136217,0
0,10.99907668,10.68019741,0
0,10.24060445,5.922109714,0
0,-2.628968145,5.883348413,0
0,-2.324863428,-4.053555472,0
0,9.23451119,7.719392871,0
2,2.831491585,-13.29471088,1
2,5.296277458,-13.6149014,1
2,3.310006202,-13.22694456,1
2,4.52918371,-13.32682498,1
2,1.286017511,-11.84564771,1
0,0.971869318,2.189570703,0
0,-1.440189308,3.349158999,0
1,-10.14453326,5.599656595,1
0,10.93258972,-5.71368801,0
0,-0.399503762,2.275625847,0
0,-3.421309898,7.018950297,0
0,12.07420396,2.124337261,0
0,-0.888481971,3.167317277,0
0,-0.100216316,6.467523701,0
0,0.197458888,3.376373458,0
0,12.61432767,9.123933236,0
0,-0.579499432,2.901575924,0
0,-0.813698502,5.137502158,0
0,0.505020902,2.31756936,0
0,-9.118034106,-3.958300391,1
0,8.690273963,7.403165542,0
0,19.73711863,6.250566489,1
0,-1.611204136,7.918568079,0
0,7.095815528,7.935795429,0
0,-1.193085974,-3.928703621,0
0,4.294341476,7.399714767,0
0,1.024467005,11.48839191,0
0,-0.113985263,11.20287408,0
0,-2.778897003,6.118042107,0
0,1.464059584,6.198530567,0
0,-2.348027032,8.340832192,0
0,5.776544256,14.50495182,1
0,5.88522012,7.522947445,0
0,0.545705756,2.195691277,0
0,2.771935663,9.124549749,0
0,-2.833295374,6.016281815,0
0,4.120981852,8.758171106,0
0,8.194722121,8.031705254,0
0,-0.3242424,7.6158389,0
0,11.13466258,11.50559757,0
0,9.623279743,14.60015635,1
0,9.093479374,14.10406847,1
0,9.17177071,10.20315866,0
0,9.556982829,7.437557882,0
0,8.534116789,14.03504993,1
1,-10.51670002,4.970215157,1
1,-11.51915453,4.24516868,1
1,-15.88400145,-3.858650618,1
1,-16.82614078,3.188705124,1
1,-12.68984337,6.786077394,1
1,-13.43440488,2.54315081,1
1,-10.81230252,6.10085084,1
0,3.712031356,8.008660422,0
0,6.786722937,14.73491991,1
1,-12.00719811,0.860457279,1
1,-15.0,10.0,1
2,26.06733645,-34.26528146,1
2,20.72694507,-29.32790197,1
2,13.91187523,-19.923204,1
0,3.40952139,10.55645765,0
0,-2.156007909,-3.767423952,0
0,0.495633971,8.166317592,0
3,10.76522559,16.39925644,1
3,13.28846286,17.27929036,1
3,9.658158724,18.7013312,1
0,18.93699953,6.101396455,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-13.94569227,5.066388861,1
0,-2.962396432,8.047343802,0
1,-15.0,10.0,1
1,-15.0,10.0,1
0,-2.85883346,10.17870266,0
0,-9.905619198,5.257462419,0
0,2.974070504,7.992705212,0
0,0.834941083,8.081109719,0
0,-2.757703,8.1789492,0
0,-0.207835044,8.3276631,0
0,3.4020969,8.560759738,0
0,1.594865197,7.406952677,0
0,-1.308513704,3.345682491,0
0,-0.318627913,6.88980796,0
0,-2.949946115,8.551626955,0
0,1.221543696,-2.909277549,0
0,-1.421630542,5.471986382,0
0,1.035603311,5.101837715,0
0,4.209344793,3.097157318,0
0,0.952874991,5.837344679,0
0,0.74155826,5.687069154,0
0,3.459737642,9.55744961,0
0,-0.163690845,6.733001389,0
0,-0.809933596,5.578941977,0
0,-1.307091069,-3.593077664,0
0,1.46065943,9.27002892,0
0,-2.813014711,6.694740012,0
0,0.950855176,11.24437508,0
0,0.146208025,9.584154433,0
1,-15.0,10.0,1
0,6.305879412,9.296245847,0
0,5.110810938,8.562545392,0
0,3.896839584,8.519497859,0
0,-5.536166622,-3.45046894,0
0,5.407993763,10.57372409,0
0,11.3367989,13.44270386,1
0,-8.018556283,5.063357786,0
0,-3.401417545,6.456034088,0
0,4.345942441,8.477289487,0
0,0.583603163,4.24418913,0
0,4.762688717,7.7664279,0
1,-15.0,10.0,1
3,10.97945173,18.79080111,1
0,-9.485594159,6.123704569,0
0,-8.934448043,-3.416656622,1
1,-10.49806049,5.140502737,1
0,4.951653015,7.531324534,0
0,0.748766405,8.885623441,0
0,6.438037208,7.393494706,0
0,2.592744629,7.53157261,0
0,-9.866528237,6.195729857,0
0,-4.79555677,-3.348194877,0
1,-15.0,10.0,1
0,4.822224648,8.072154346,0
0,5.556507983,12.15953952,0
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
0,-3.868224187,5.814157233,0
0,3.85138815,6.445842565,0
0,3.157931779,9.76025469,0
0,4.321399639,8.172605357,0
0,-9.080339242,6.391800623,0
0,4.759148163,6.712560853,0
0,4.923326894,9.839311488,0
0,2.056008188,1.762618535,0
0,0.430948751,4.091010313,0
0,-2.779234113,7.480173233,0
0,3.253394927,3.332226819,0
0,-1.062940571,6.369553044,0
0,-2.566630457,-3.158743401,0
0,-0.145830197,3.327593033,0
0,1.377876797,3.653362169,0
0,4.430152711,8.35565433,0
0,-1.168334314,6.625489395,0
0,-1.546290436,-3.098076829,0
0,-8.720500951,-3.042343693,1
0,-4.843208365,7.143446655,0
0,3.194434131,11.79674925,0
0,-5.530386692,-3.013671316,0
0,-1.049807916,4.544121096,0
0,-7.409436453,5.443601843,0
0,-4.695554727,10.14876866,0
1,-15.0,10.0,1
0,-0.862341346,11.14159671,0
0,-7.271242188,5.43020217,0
0,1.697351732,7.867585283,0
0,-0.665770962,3.532032602,0
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
2,4.166511249,-24.40066661,1
2,3.660676962,-20.03122446,1
2,3.364902465,-18.52735305,1
2,3.649694597,-18.8729868,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
3,-0.487919223,16.84629886,1
0,-0.630821656,3.582310555,0
0,4.00547224,6.034763525,0
0,3.991867047,5.56027753,0
0,3.413028988,5.409156487,0
0,-0.500718997,5.673611293,0
0,-1.382659913,13.24745738,1
1,-15.0,10.0,1
3,10.29881727,20.94890222,1
0,1.452038549,2.897702952,0
0,3.60731985,5.511601183,0
0,3.30873415,5.597734811,0
0,9.03413242,14.33809179,1
0,4.210069036,4.996912658,0
0,-3.638141062,-2.805921249,0
3,2.392333865,15.55169408,1
3,0.61374839,17.10419498,1
3,0.417945423,16.62511182,1
3,0.478688657,16.12484,1
3,1.550049265,15.63987957,1
3,1.828802109,15.90088682,1
3,0.991342037,16.21713672,1
3,1.272847529,17.01622244,1
3,1.112277928,16.95330451,1
3,1.532914092,16.47590848,1
3,2.162930445,15.94805756,1
0,3.71824941,5.463775939,0
0,-2.419567951,-2.7410775,0
0,-9.449957631,-2.720702261,1
0,-0.078822928,-2.720637781,0
0,4.640011082,8.34688881,0
0,11.48724747,14.457411,1
0,-2.966554309,5.421094864,0
0,2.931415377,4.485056077,0
3,1.527829578,15.58813742,1
3,2.744718163,16.40516021,1
3,3.524494529,16.40209071,1
0,-2.867851193,-2.619319724,0
0,-1.864810639,-2.606375959,0
0,11.1723909,13.2723408,1
0,-6.738895917,-2.58885428,0
0,-2.132910231,6.829379932,0
0,-4.048066706,7.055264754,0
2,1.945505482,-19.38746863,1
2,0.392971171,-16.09975427,1
2,-1.000755353,-12.01123632,1
2,0.277917028,-13.30987294,1
2,1.093595496,-15.39935816,1
2,-0.176546366,-14.04735322,1
2,0.567345268,-14.96506462,1
2,3.450741279,-17.68219256,1
3,7.899247434,15.77895573,1
1,-15.0,10.0,1
3,11.99710979,16.01404137,1
3,6.458569548,22.32141483,1
0,11.77823662,12.16200736,0
3,16.3132235,18.00205194,1
3,7.508728025,21.0460583,1
3,4.93652219,20.02245096,1
3,-0.139818735,17.91093775,1
0,10.75734163,14.30293862,1
0,1.85668938,4.678709319,0
0,-0.133421565,-2.448504417,0
3,3.04264539,15.63230628,1
3,2.245391854,19.34770319,1
3,2.900804003,19.52584704,1
3,4.2561727,18.38622094,1
3,6.668175935,19.11613967,1
3,6.37081679,16.83235973,1
0,9.863111988,14.47105805,1
2,4.729647334,-17.83840971,1
2,4.638965605,-22.60158523,1
2,3.861486921,-23.33986062,1
2,5.651348794,-23.57137527,1
2,7.890806709,-19.47658203,1
2,8.956914844,-18.32201174,1
2,9.405073509,-16.4459473,1
2,6.102911478,-21.46963474,1
2,7.928097627,-15.83974828,1
0,-2.140996061,-2.36128527,0
1,-14.51482194,-1.684190624,1
1,-17.62265197,-2.024945856,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
1,-15.0,10.0,1
0,-1.153811903,-2.355647336,0
3,16.78869066,18.22442423,1
0,1.533603977,4.338695504,0
0,-8.076604073,-2.353002502,1
2,4.782730176,-13.10656411,1
2,4.927569731,-12.71457184,1
2,5.724165799,-10.92310098,1
2,6.522702053,-11.42101723,1
2,5.056007262,-11.80055352,1
2,3.780088406,-11.67491013,1
1,-15.0,10.0,1
0,-3.798858603,-2.34565999,0
3,14.28452088,15.11906024,1
0,-1.92419722,-2.335644014,0
0,-8.828497111,-2.311707167,1
0,-1.750433364,-2.29126705,0
0,2.087273765,4.876802159,0
0,7.415121276,14.62487538,1
0,-3.209609649,-2.245057689,0
0,-2.514465993,-2.243406542,0
0,0.501825534,4.989938004,0
0,1.693102076,9.125217089,0
0,-0.647283528,-2.213792015,0
0,10.9133788,13.03520628,1
0,0.154315707,4.687126944,0
1,-15.0,10.0,1
3,6.093780337,15.84180261,1
3,5.805878093,15.49073132,1
3,4.879309062,16.52894364,1
0,2.001389306,4.94473282,0
0,-0.97118666,-2.136080081,0
2,4.226103241,-11.88799132,1
2,3.883053075,-13.3843693,1
0,1.102660691,5.361933206,0
0,-5.398150112,5.008447586,0
0,-2.808032874,-2.111117782,0
0,-4.392808226,-2.063801459,0
0,2.907619947,5.045352499,0
0,-5.647649217,-1.968082247,0
0,-1.381254486,-1.953128261,0
0,7.553971712,9.457174623,0
0,-2.791753226,-1.947362316,0
0,9.510460856,11.65183847,0
0,-4.978069896,-1.925888452,0
0,-4.572800486,7.542090687,0
0,-0.017855916,-1.898121431,0
0,-0.038535208,-1.879174036,0
0,-0.700811244,-1.837578875,0
0,-1.567676332,10.88562864,0
0,-1.51567427,-1.818290203,0
0,-9.250969867,-1.774016011,1
0,-0.082864334,-1.751059617,0
0,6.781880698,13.64517589,1
0,-2.933658885,-1.748328789,0
0,0.360030715,5.628851532,0
0,-2.623573774,-1.719602457,0
0,-0.330735755,4.855802693,0
2,11.45454197,-10.93334003,1
2,8.855212131,-19.70796455,1
1,-15.0,10.0,1
0,-1.698281475,5.561839841,0
0,-1.708474736,3.351927331,0
0,-8.228967879,-1.466461062,1
0,-1.501843929,-1.46419592,0
0,-2.505413381,-1.460954096,0
0,-8.332354327,-1.385183354,1
0,-1.588981592,3.876204885,0
0,-4.927425482,-1.365607465,0
0,-9.022905145,-1.217429648,1
0,-1.819445523,3.297226336,0
